smiles,doi,id,group,group_name,MIC,lgMIC,scaffold,RAScore,SAScore,QED Score,MolWt,TPSA,HBD,HBA,RotatableBonds,LogP,SAS,group_strat
O=S(=O)(NC1=NC=CC=C1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4CC=6N=NN(C6)C7=CC=C(C=C7)S(=O)(=O)NC8=NC=CC=C8,https://doi.org/10.1186/s13065-018-0479-1,6c,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.0411898724401137,-1.3852095529972237,O=S(=O)(Nc1ccccn1)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(=O)(=O)Nc5ccccn5)cc4)nn3)nn2)cc1,0.8894462,9.138352712570876,0.1501003826734979,776.8900000000001,197.36,2.0,15.0,13.0,4.929900000000004,3.220285307476469,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1
O=S(=O)(NC1=NC=CS1)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4CC=6N=NN(C6)C7=CC=C(C=C7)S(=O)(=O)NC8=NC=CS8,https://doi.org/10.1186/s13065-018-0479-1,6d,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.0405603411124687,-1.391898401242769,O=S(=O)(Nc1nccs1)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(=O)(=O)Nc5nccs5)cc4)nn3)nn2)cc1,0.94564044,9.115789393635326,0.1477584077197047,788.9480000000001,197.36,2.0,17.0,13.0,5.052900000000003,3.294718848208257,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1
O=S(=O)(NC=1ON=C(C1C)C)C2=CC=C(C=C2)N3N=NC(=C3)CSC4=NC=5C=CC=CC5N4CC=6N=NN(C6)C7=CC=C(C=C7)S(=O)(=O)NC=8ON=C(C8C)C,https://doi.org/10.1186/s13065-018-0479-1,6e,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.0393642670865521,-1.4048978301670716,O=S(=O)(Nc1ccno1)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(=O)(=O)Nc5ccno5)cc4)nn3)nn2)cc1,0.96312225,9.160582917188066,0.1401657948507514,812.92,223.64,2.0,17.0,13.0,5.349580000000004,3.4904906889607066,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1
O=S(=O)(NC(=N)N)C1=CC=C(C=C1)N2N=NC(=C2)CSC3=NC=4C=CC=CC4N3CC=5N=NN(C5)C6=CC=C(C=C6)S(=O)(=O)NC(=N)N,https://doi.org/10.1186/s13065-018-0479-1,6f,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1,"1,2,3-triazole-sulfonamide",0.1810979060554612,-0.7420865711868582,c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccccc4)nn3)nn2)cc1,0.83717155,9.069645190614066,0.062263150279037,706.8000000000002,271.31999999999994,6.0,15.0,11.0,0.8818399999999995,3.364991546421594,NS(=O)(=O)C1=CC=C(C=C1)N1C=C(CSC2=NC3=C(N2)C=CC=C3)N=N1
O=S(=O)(C=1C=CC=CC1)C=2N=NC3=CC(=NN3C2C4=NC=5C=CC=CC5N4C)C=6C=CC(Cl)=CC6,https://doi.org/10.3390/antibiotics10081002,74,N1C2=C(C=CC=C2)N=C1C1=CN=NC2=CC=NN12,pyrazole,0.0329360382137888,-1.4823286421233957,O=S(=O)(c1ccccc1)c1nnc2cc(-c3ccccc3)nn2c1-c1nc2ccccc2[nH]1,0.9093062,8.910101860758425,0.3437921290507033,500.9710000000002,95.04,0.0,8.0,4.0,4.831200000000004,2.632950924937081,other
ClC=1C=CC=2NC(=NC2C1)C3=C(N=C4SC(=NN43)C=5C=CC(=CC5)C)C6=CC=C(OC)C=C6,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5c,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0084750610734088,-2.071857163478993,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.9694406,8.884273883353071,0.3127035975075792,471.9730000000002,68.10000000000001,1.0,6.0,4.0,6.638520000000004,2.5324501800135053,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
ClC=1C=CC(=CC1)C2=NN3C(=NC(C4=CC=C(C=C4)C)=C3C5=NC=6C=CC=CC6N5)S2,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5d,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0113135737995732,-1.9464001858554576,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.9742397,8.858125234884326,0.3349912265684033,441.9470000000001,58.87,1.0,5.0,3.0,6.629920000000005,2.442063635977714,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
ClC=1C=CC(=CC1)C2=NN3C(=NC(C4=CC=C(C=C4)C)=C3C5=NC=6C=C(Cl)C=CC6N5)S2,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5f,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0083964466237888,-2.0759044684831403,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.97247565,8.871238734620038,0.2919817234591329,476.3920000000001,58.87,1.0,5.0,3.0,7.283320000000004,2.539481345373604,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
O=N(=O)C=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C=5C=CC=CC5)C6=CC=C(OC)C=C6,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5h,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0085379233209106,-2.0686477499133,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.95675665,8.89722879283236,0.2609455626972953,468.49800000000016,111.24,1.0,8.0,5.0,5.584900000000005,2.5867908826328065,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
FC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC=CC5N4)C=6C=CC(=CC6)C,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5i,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0305528658588175,-1.514948046688348,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.9621819,8.858125234884326,0.3718042984165187,425.4920000000001,58.87,1.0,5.0,3.0,6.115620000000004,2.44599229193714,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
O=N(=O)C=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C=5C=CC(=CC5)C)C6=CC=C(F)C=C6,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5j,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0085017928155599,-2.070489482779317,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.9629551,8.89722879283236,0.2505578207832141,470.48900000000015,102.01,1.0,7.0,4.0,6.023820000000004,2.640020809848448,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
ClC=1C=CC(=CC1)C2=NN3C(=NC(C4=CC=C(OC)C=C4)=C3C5=NC=6C=CC=CC6N5)S2,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5k,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0065509907281644,-2.183693015239082,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.987007,8.871238734620038,0.3355599126040088,457.9460000000001,68.1,1.0,6.0,4.0,6.330100000000004,2.4465018405956087,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
FC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC=CC5N4)C=6C=CC(Cl)=CC6,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5l,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0112130250498979,-1.9502772076326087,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.96426636,8.858125234884326,0.3397560748151237,445.9100000000001,58.87,1.0,5.0,3.0,6.460600000000004,2.4567268650563285,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
O=N(=O)C=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C=5C=CC(F)=CC5)C6=CC=C(OC)C=C6,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5n,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0102777458025686,-1.9881021278365787,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.96609133,8.910101860758425,0.2462771024838538,486.48800000000017,111.24,1.0,8.0,5.0,5.724000000000004,2.643867451974401,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
FC=1C=CC(=CC1)C2=NN3C(=NC(C4=CC=C(OC)C=C4)=C3C5=NC=6C=C(Cl)C=CC6N5)S2,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5o,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0105056142002286,-1.978578551923192,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.97233015,8.884273883353071,0.3170600810687745,475.9360000000001,68.1,1.0,6.0,4.0,6.469200000000003,2.5463496992442742,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
ClC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC=CC5N4)C=6C=CC(=CC6)C,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5p,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0090508590396585,-2.043310198863514,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.96450484,8.858125234884326,0.3349912265684033,441.9470000000001,58.87,1.0,5.0,3.0,6.629920000000005,2.442063635977714,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
ClC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=C(Cl)C=CC5N4)C=6C=CC(=CC6)C,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5r,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0083964466237888,-2.0759044684831403,c1ccc(-c2nn3c(-c4nc5ccccc5[nH]4)c(-c4ccccc4)nc3s2)cc1,0.9560992,8.871238734620038,0.2919817234591328,476.39200000000017,58.87,1.0,5.0,3.0,7.283320000000004,2.539481345373604,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
FC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC=CC5N4)C,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5u,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0114483935041815,-1.941255451421797,c1ccc(-c2nc3scnn3c2-c2nc3ccccc3[nH]2)cc1,0.94495356,8.77795011680664,0.5121682415707253,349.39400000000006,58.87,1.0,5.0,2.0,4.448620000000003,2.485608875797295,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
O=N(=O)C=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C)C5=CC=C(F)C=C5,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5v,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0101422192697094,-1.9938670044570976,c1ccc(-c2nc3scnn3c2-c2nc3ccccc3[nH]2)cc1,0.9230724,8.818338538521378,0.3618522925007356,394.3910000000001,102.01,1.0,7.0,3.0,4.356820000000003,2.6784256215857383,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
FC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC(Cl)=CC5N4)C,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5w,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0286578487334533,-1.5427564140174073,c1ccc(-c2nc3scnn3c2-c2nc3ccccc3[nH]2)cc1,0.9744479,8.791473205437047,0.4609238930459992,383.83900000000006,58.87,1.0,5.0,2.0,5.102020000000002,2.5754387202328903,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
ClC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC=CC5N4)C,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5x,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0109334725528838,-1.9612418809563723,c1ccc(-c2nc3scnn3c2-c2nc3ccccc3[nH]2)cc1,0.94706035,8.77795011680664,0.4805034397530786,365.8490000000001,58.87,1.0,5.0,2.0,4.962920000000002,2.480711510149245,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
O=N(=O)C=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C)C5=CC=C(Cl)C=C5,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5y,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0146040122089542,-1.835527812651972,c1ccc(-c2nc3scnn3c2-c2nc3ccccc3[nH]2)cc1,0.91313195,8.818338538521378,0.3373477527433793,410.8460000000001,102.01,1.0,7.0,3.0,4.871120000000003,2.6739567754318934,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
ClC1=CC=C(C=C1)C=2N=C3SC(=NN3C2C4=NC=5C=CC(Cl)=CC5N4)C,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5z,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0099926553982822,-2.00031908919328,c1ccc(-c2nc3scnn3c2-c2nc3ccccc3[nH]2)cc1,0.95474356,8.791473205437047,0.4186883911969005,400.2940000000001,58.87,1.0,5.0,2.0,5.616320000000003,2.5706719510021223,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
N=1C=2C=CC=CC2NC1C3=C(N=C4SC(=NN43)C)C5=CC=C(C=C5)C,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5aa,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0144746707736132,-1.839391305516181,c1ccc(-c2nc3scnn3c2-c2nc3ccccc3[nH]2)cc1,0.94376075,8.77795011680664,0.5078114196426254,345.4310000000001,58.870000000000005,1.0,5.0,2.0,4.617940000000003,2.4673300559869684,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
ClC=1C=CC=2N=C(NC2C1)C3=C(N=C4SC(=NN43)C)C5=CC=C(C=C5)C,http://dx.doi.org/10.1016/j.ejmech.2015.03.024,5acc,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1,"imidazo[2,1-b][1,3,4]thiadiazole",0.0210595036274994,-1.6765518693508377,c1ccc(-c2nc3scnn3c2-c2nc3ccccc3[nH]2)cc1,0.9656925,8.791473205437047,0.454103245346076,379.8760000000001,58.870000000000005,1.0,5.0,2.0,5.271340000000003,2.5576473356175065,N1C2=C(C=CC=C2)N=C1C1=C(N=C2SC=NN12)C1=CC=CC=C1
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=C(Cl)C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5h,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,2-pyridone,0.0891327561096047,-1.049962664275655,O=c1cc(-c2ccccc2)cc(N=Cc2ccccc2)n1N=Cc1nc2ccccc2[nH]1,0.22091477,8.98556103370835,0.1582296191936698,560.9610000000002,166.11999999999998,1.0,9.0,6.0,5.719460000000004,3.234291439115043,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=CC4Cl)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5g,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,2-pyridone,0.1782655122192094,-0.7489326686116738,O=c1cc(-c2ccccc2)cc(N=Cc2ccccc2)n1N=Cc1nc2ccccc2[nH]1,0.3805344,8.98556103370835,0.1582296191936698,560.9610000000002,166.11999999999998,1.0,9.0,6.0,5.719460000000004,3.2332326857993934,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC4=CC=C(Cl)C=C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5i,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,2-pyridone,0.1782655122192094,-0.7489326686116738,O=c1cc(-c2ccccc2)cc(N=Cc2ccccc2)n1N=Cc1nc2ccccc2[nH]1,0.16301483,8.98556103370835,0.1582296191936698,560.9610000000002,166.11999999999998,1.0,9.0,6.0,5.719460000000004,3.2012265850036368,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=C(Br)C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5q,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,2-pyridone,0.0412941930453971,-1.3841110162771144,O=c1cc(-c2ccccc2)cc(N=Cc2ccccc2)n1N=Cc1nc2ccccc2[nH]1,0.050798632,8.98556103370835,0.1452681866984756,605.4120000000001,166.11999999999998,1.0,9.0,6.0,5.828560000000005,3.2609369298312227,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC4=CC=C(Br)C=C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5r,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,2-pyridone,0.0825883860907943,-1.0830810206131332,O=c1cc(-c2ccccc2)cc(N=Cc2ccccc2)n1N=Cc1nc2ccccc2[nH]1,0.049614202,8.98556103370835,0.1452681866984756,605.4120000000001,166.11999999999998,1.0,9.0,6.0,5.828560000000004,3.233243428504964,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=CC4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5a,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,2-pyridone,0.9496387574166784,-0.0224415689179256,O=c1cc(-c2ccccc2)cc(N=Cc2ccccc2)n1N=Cc1nc2ccccc2[nH]1,0.19155133,8.973200021478227,0.1842067640674708,526.5160000000002,166.11999999999998,1.0,9.0,6.0,5.066060000000004,3.160633062396778,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=CC4O)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5b,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,2-pyridone,0.9216335032211088,-0.0354417461608971,O=c1cc(-c2ccccc2)cc(N=Cc2ccccc2)n1N=Cc1nc2ccccc2[nH]1,0.52889407,8.98556103370835,0.1755287369661599,542.5150000000002,186.35,2.0,10.0,6.0,4.771660000000004,3.274137327709207,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=C(O)C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5c,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,2-pyridone,0.9216335032211088,-0.0354417461608971,O=c1cc(-c2ccccc2)cc(N=Cc2ccccc2)n1N=Cc1nc2ccccc2[nH]1,0.18722375,8.98556103370835,0.1755287369661599,542.5150000000002,186.35,2.0,10.0,6.0,4.771660000000004,3.2710171685580134,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC4=CC=C(O)C=C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5d,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,2-pyridone,0.4608167516105543,-0.3364717418248783,O=c1cc(-c2ccccc2)cc(N=Cc2ccccc2)n1N=Cc1nc2ccccc2[nH]1,0.12945835,8.98556103370835,0.1755287369661599,542.5150000000002,186.35,2.0,10.0,6.0,4.771660000000004,3.243770086329896,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC=4C=CC=C(F)C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5e,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,2-pyridone,0.183652705388003,-0.7360026696795527,O=c1cc(-c2ccccc2)cc(N=Cc2ccccc2)n1N=Cc1nc2ccccc2[nH]1,0.12027465,8.98556103370835,0.1750384827167266,544.5060000000002,166.11999999999998,1.0,9.0,6.0,5.205160000000004,3.2399993966747243,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2
N#CC=1C(=O)N(N=C(C2=NC=3C=CC=CC3N2)C)C(N=CC4=CC=C(F)C=C4)=C(C#N)C1C=5C=CC(=CC5)N(=O)=O,http://dx.doi.org/10.1016/j.ejmech.2014.06.004,5f,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2,2-pyridone,0.4591317634700075,-0.3380626610075151,O=c1cc(-c2ccccc2)cc(N=Cc2ccccc2)n1N=Cc1nc2ccccc2[nH]1,0.08136617,8.98556103370835,0.1750384827167266,544.5060000000002,166.11999999999998,1.0,9.0,6.0,5.205160000000004,3.204308547868358,CC(=NN1C(=O)C(C#N)=C(C2=CC=C(C=C2)N(=O)=O)C(C#N)=C1N=CC1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2
